filename,diagnostics_Image-original_Mean,diagnostics_Mask-original_VoxelNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
patient_generated_0,237.87264777470548,4576,0.7135194389998917,0.47963436522051045,13.941206676243032,29.06632152980449,25.0,38.8329756778952,36.40054944640259,39.26830783214372,4571.833333333333,20.739385431736572,0.48482517312686724,2747.6361592574026,0.600992196986782,4576.0,372.0,872.0,1995217229.0,4.810181875155253,303.0,2.122688928594879,1011.0,157.85948378817423,633.8175262237762,652.0,31.0,980.0,122.00730225396158,660.3164022592937,-0.26059005691863074,1995217229.0,0.03795627995256491,34293.09454423008,703.817160751577,96058.00010093665,-1176.1057718387997,207.340598967674,9.444272949410577,0.912793227410773,2.2069344873953503,2.7322147586011356,4.460533842736945,0.45243378930692846,0.3812000437093088,0.9942912959058309,0.949945367733863,-0.3041420989751251,0.9698004329074656,0.36877521855003287,25.579447225258303,0.004857518864477646,8.112220004879106,0.9198644432661626,0.015756206791426183,51.15889445051661,5.73530471727276,54.19621797927115,7.872204477865236,531.69493006993,0.11619207387891828,9.090033245818866,173.68793706293707,54.920474364195684,673.9796765734266,30.46853146853147,24481.006774475525,0.07152791407845432,0.003125847493115066,0.18195114945515828,104.97682932074177,0.0006761154427645095,150.67616062834037,0.03826610496441009,52.63762089158262,660.4544444805668,1.5794135889481695,1105.3817843327693,0.004637730549612191,0.003227492163637831,5.431083749760768,3039.3324201597793,0.7706109095786603,0.860627353415815,0.22479152040504585,0.8994008341591062,585.4264448503831,0.002967502357812968,38.0104772991851,0.04424968253688603,41.115987537285825,551.7497089639115,304.9755529685681,272696.9650756694,0.5197381328809099,0.004360789968227716,296.545983701979,0.3452223325983458,0.6101970229272347,332.11025837223724,0.0021320399984736393,6.729294748339398,0.18771853146853146,276.5972968540998,0.20195361233039316,0.0050588880970997285,791.6987894548828,0.08322154506429016,3.0671756173331675
patient_generated_1,975.1443747584426,19240,0.37035481362195083,0.2896517048063937,27.737168021323807,95.7604169458061,57.56735185849702,80.72174428244226,50.99019513592785,84.8528137423857,19121.875,35.465331370324314,0.433045572728328,7985.537831359454,0.4176126991395694,19240.0,3290.0,5704.100000000002,396071831207.0,7.235962026198667,1290.0,2.947780980544076,7749.0,753.4671426850247,4439.522193347193,4350.0,766.0,6983.0,534.7609627689569,4537.163652860434,0.3745509420522438,396071831207.0,0.007643104282917174,876496.7076155634,24144.530454779768,75798518.52684079,134721.2442119951,5078.382267437709,393.6685862448175,0.8557206441415188,14.476304478758152,5.267181239381551,177.29824684110187,0.14837186066399305,0.07633575952562367,0.9951279857218996,0.9526916729825606,-0.20913664537853507,0.9732550449468902,0.07986348779846436,151.56654850535372,0.00016688385206126415,12.932283840975654,0.8806505545280955,0.0007032555637367086,303.13309701070796,8.152544863796573,1368.0127134206332,8.643289593454105,8459.24365904366,0.43966962884842303,0.692256949096866,147.0533264033264,1402.4176881988537,23335.427286902286,3.173700623700624,74605.43362785863,0.0002486570243286896,0.0001325117111002236,0.6735996939181462,15631.34038045311,0.00011487543149169983,143.58060123833462,0.007631488399641056,1405.0582065179153,23330.44144254325,1.0734733276458948,25062.362021783716,0.00013824154648769445,0.00013429711196261582,7.3785537268140144,18046.769328923318,0.9591665108862367,0.9778746201823125,0.02758647033627611,0.9841715395846388,22957.267934803906,0.0001334473410549963,107.64389291689905,0.007504454330514435,1438.8715321271698,23259.62339654211,2.5716675962074733,60359.37262967094,0.00024251566749218417,0.00015935670134003546,9277.238566648075,0.6467678866876796,0.8315226121455173,19265.730986294355,0.0001501911189385065,8.255681728888963,0.7455301455301455,0.7725084444090532,0.02970368990441283,0.0009288705736516735,200298.96775129242,0.3779700662255691,21.408918620659023
patient_generated_10,185.62038398921854,114758,0.7936579661931673,0.47858083158430376,36.69649168251291,76.6777297808441,73.92563831310488,85.0,86.49277426467485,93.15578350268973,114671.625,60.85589107017399,0.6313577469134616,18079.201923416964,0.1576606411866664,114758.0,529.0,813.0,52541495899.0,4.264752063567923,147.0,4.1816839359678095,1254.0,90.96878683213949,666.1678750065355,661.0,75.0,1179.0,60.81062408401911,676.6432149622761,0.23217562450857424,52541495899.0,0.0639145825763771,14066.402663761994,613.7662551003573,26152.97240480815,233.1344958499197,80.51233678833593,6.143384898228684,0.8578386345318365,1.6549300994090275,2.407042573155488,3.2917620468469853,0.5307167576407216,0.47784221932687704,0.9973934639599482,0.9679001600669616,-0.2731218329264017,0.9404746185338322,0.4208502506495817,24.39609169484914,0.010990558596803904,7.311641578217374,0.8649034239197667,0.025455620141045035,48.79218338969824,5.183456726510996,21.663930421641172,8.055909289147655,9018.3089109256,0.07858544860424196,14.968236444362502,7334.709667299883,22.57811225068486,606.6377594590356,65.40127921364959,38900.79882883982,0.12307712845863052,0.0020938459751401023,0.07095307483115988,44.93337888151506,0.0001951655455604809,5372.081788203939,0.06110265630881124,24.37291248578399,609.5788984823928,2.3331213071273953,1406.662761396721,0.0046934286178058815,0.002145378841326214,5.330781303214825,56936.39648687818,0.6433362021930538,0.7653222098140972,0.579042796317817,0.8284584902023044,506.9971663003634,0.0018114872206507868,239.62977346278316,0.03877504424964129,52.57190778793686,643.6833333333333,92407.71067961166,53863870.21100324,165.03715150987568,0.0034436066770372866,1617.6423948220065,0.2617544328190949,0.522885572797308,337.7107320242696,0.001716703575732257,7.609593593010362,0.05385245473082487,92062.89342371782,3.9075502665291633,0.00016327655738617355,950.3473932364185,0.0199252343592662,0.17824962086021068
patient_generated_11,208.10279363177253,79113,0.9352608793063071,0.7174959750113855,40.79575859017163,56.85851908719665,65.19202405202648,70.76722405181653,69.18092222571191,72.2841614740048,80647.16666666667,53.177548557545975,0.3876823814284411,23284.52963976315,0.28872098800449464,79113.0,740.0,1660.0,105204514754.0,5.504176315927686,549.0,2.247009813224156,1982.0,294.6105461510903,1100.4966061203595,978.0,318.0,1664.0,224.72944838566778,1153.1698047388993,0.6728812139930106,105204514754.0,0.026513442309064113,118707.81847912155,1293.4258114381407,1175914.2113641067,12247.024663539183,740.313738314496,20.381824194618883,0.9464238575484379,2.9636149095695905,3.14774988730245,11.283152788667639,0.42281442934675983,0.3506645825760541,0.9957463570828022,0.9602260774797012,-0.30821160079283627,0.9808360700849073,0.32999861479731807,33.367784818448314,0.002913418838083071,9.331692023016076,0.9468428335624934,0.012829969336733358,66.73556963689659,6.498553993626981,190.17389062727884,8.801022687289533,8938.186581219268,0.11297999799298811,11.14348217850681,2097.557961396989,190.00663322635427,1248.8878313298699,34.449091805392285,39524.2259931996,0.061393028475301,0.001604907656487678,0.17345840118916267,237.66401168377118,0.0002667363147059384,1719.3660172150537,0.025475112717383598,186.2670136848114,1262.4720968539502,1.6529515571557571,2013.022810095445,0.0027271372529254234,0.0015846640606985156,6.207090391542517,51857.840435210564,0.7674270473624419,0.8527850620679863,0.27225600300723146,0.8975306865372329,1140.2928941274715,0.0014114862614511112,311.2824611032532,0.022014318324133888,151.93454121144586,1399.4029702970297,1802.2582036775107,1356000.5908769448,3.5075603465196994,0.0015179726369932067,4640.257001414428,0.32816527591332584,0.593299504760577,837.9119070121147,0.000936231753073868,8.009970143963171,0.178731687586111,1770.9544160886585,1.4580856618894673,0.00039877440950649725,2538.77182861743,0.11186988213011058,0.7422390860677958
patient_generated_12,135.49088949476814,35449,0.8219596133041699,0.6827472331782414,31.582242701042755,46.257591633180205,58.412327466040935,53.85164807134504,53.46026561849464,59.90826320300064,35597.25,38.02187213119101,0.4644592303875092,11267.152142238705,0.31651748779017214,35449.0,655.0,975.0,24104966391.0,4.423151982751386,167.0,4.644445054363701,1419.0,101.94826923185101,813.8634940336822,815.0,9.0,1410.0,68.87027032698863,824.6150767798301,-0.42191599119065554,24104966391.0,0.05642782414796205,17616.237931891705,1132.1205416210357,40154.58943945467,-255.23487539444062,95.49200921299492,8.316686183749006,0.8395433539591075,1.8731418561421813,2.5611267280908177,4.7115378138417325,0.5047493912472628,0.44631680626408354,0.9975236106264804,0.9693880452356675,-0.26135891672777145,0.9419840021049029,0.406755293382955,33.32151638289567,0.008533091725416112,7.580265527567121,0.8786845394748586,0.021783262280251254,66.64303276579133,5.306449898091828,25.952173849185993,8.05384815888202,3047.265226099467,0.08596195170807264,14.084922917675378,2000.3099382211064,28.27546856829363,1122.274619876442,52.014245817935624,63125.121413862165,0.047161358300195834,0.0012395645182796868,0.11628716820621265,113.42267936347905,0.00022105507377600836,1568.4001561011194,0.0551897261893844,29.678305402830407,1106.5128631604189,1.9602201260153285,2251.462823564559,0.00221858034609822,0.0013076286063099989,5.325113907815649,19734.709318386034,0.6928782326956242,0.8015892821105943,0.39499449062015385,0.8579936537226801,939.4698541374238,0.001166786955484409,151.10718232044198,0.041742315558133146,52.002892082048774,918.0367403314917,10214.843370165745,11297720.182044199,9.474509583943945,0.0024761150958309305,1414.757458563536,0.3908169775037392,0.6499463421245204,587.1483337919286,0.0013568272794627528,6.924208972659914,0.1021185364890406,10118.949502380881,0.7465271158068201,0.0005303280992273262,1487.4821018570224,0.021795420373207114,0.8417813867137214
patient_generated_13,222.6057038317119,17254,0.7813341926535177,0.6822124783915062,25.481760612245,37.35164837841268,39.05124837953327,38.600518131237564,45.34313619501854,49.05099387372289,17395.125,29.18412003002515,0.47963064521942106,6769.06841032242,0.38913594529055817,17254.0,714.0,996.0,13254943171.0,4.107116502408514,151.0,3.664813680428496,1138.0,89.03177870877455,869.4062246435609,890.0,228.0,910.0,62.920218840839986,876.4840920882611,-0.777235001961008,13254943171.0,0.06817362721668914,12357.180234813568,731.3435471591176,13821.719914335008,-358.0640263477099,63.8218521519152,4.911975206307334,0.8563348752880171,1.5545044974370548,2.3299869600419476,2.434628641281591,0.5323410501586556,0.47903465851632837,0.9964926745816071,0.9611782926635792,-0.2665628774856113,0.9329243294294021,0.4295297307479652,26.76949180381179,0.012753105999592649,6.952693317276982,0.8744718806388178,0.035532907320227576,53.53898360762358,4.957888109162662,17.18345683955563,7.683234025154484,1424.1677292222093,0.08254130805739013,15.382933216010953,1176.2677639967544,19.85954117728167,711.3172597658514,57.95224295815463,46588.8413121595,0.07805777114094765,0.0017683177976004056,0.09805331284736005,53.477556339513654,0.0002823966056883444,883.2351077667207,0.06499584321820548,20.858284143074588,693.0909540236887,2.0654219124342394,1530.731494306618,0.003352032937618338,0.0018611239034650206,5.061148023754345,9195.226554836392,0.6748252499050201,0.7875186132981427,0.4421219388145884,0.8476452201427886,575.953840310699,0.0016382442145484615,85.91769547325103,0.05892846054406792,28.477769404317698,481.63031550068587,10189.349794238684,8232516.355281207,12.890799967380298,0.0036447731257677704,479.85322359396434,0.3291174373072458,0.5943410234742603,270.68781254084325,0.0021222163179056815,6.621603931251352,0.08450214443027704,10049.305783708822,0.7213055469681404,0.0011526210280943781,514.5646504443249,0.029437302110023,0.75565264051561
patient_generated_14,1714.7420376919888,25753,0.8277809852812029,0.6954043264141202,28.703926740722412,41.276600749286885,50.635955604688654,45.27692569068709,54.12947441089743,55.68662316930342,25694.541666666668,34.16798523730353,0.6516579852576964,6461.871537377069,0.2514881028510427,25753.0,6551.0,12231.0,2567640256743.0,8.334755877848146,3299.0,2.935275248753099,14432.0,1814.4187039449102,9741.111831631266,10155.0,533.0,13899.0,1348.936779535344,9985.11737009707,-0.6880041977892458,2567640256743.0,0.003546683767273526,4813309.178267576,148485.84528354165,2095998015.756777,-3180548.4244479956,26151.09954438553,1959.7638679459053,0.8598050828012339,29.528319483026465,6.285419057768812,1063.5312409227206,0.09673343583478199,0.043373883865863556,0.9941179251589123,0.9522212341876654,-0.26216903632288174,0.993075589235946,0.045648064229567714,377.4020703035343,6.129885342378366e-05,14.353528738457051,0.8879602864623333,0.00031228582595781043,754.8041406070672,9.18647880747828,7027.715853082846,9.326498698375659,14976.48487554848,0.5815433105093962,0.38195978474973047,91.33774705859511,7701.191624137009,143983.5517803751,2.166543703646177,339812.7177027919,6.134895674851175e-05,5.258225322650084e-05,0.7894688644688644,109780.51441202103,5.090173413623705e-05,89.86623686098864,0.003535199090753079,7711.606594697548,143701.39529046096,1.041335019890437,150572.97141829226,5.348635700521742e-05,5.317017847280562e-05,8.423315390725213,24798.198751156273,0.9755089706738185,0.987081415458692,0.014939791446343402,0.990625746735114,142156.2819331484,5.309727356152142e-05,74.07659750655564,0.003407857455332182,7829.160513806168,140278.3438376961,1.7127938537976721,260217.7073653218,6.617106624000235e-05,6.084986383765719e-05,16503.468049868887,0.7592339352196203,0.8936311746447978,123309.6290476088,5.997214927660715e-05,9.034867432937968,0.8440570030676038,0.30915156234512803,0.006472192637132799,0.0007248231373777385,1978612.26417468,1.0555004326004784,83.18260877974545
patient_generated_15,73.94047609439566,62215,0.7495287337279387,0.5657854630707035,34.82397344593464,61.549784713331974,66.2117814289874,69.31089380465383,55.731499172371095,72.01388754955533,62146.333333333336,46.13333219741096,0.5959340765238555,12731.988707050445,0.20487111667167993,62215.0,268.0,477.0,9227634138.0,3.6494276010802422,111.0,2.461477872827184,655.0,62.77461223448959,377.3085911757615,380.0,67.0,588.0,45.51885884196436,385.12138147579185,-0.13057059374213106,9227634138.0,0.08890059720303367,5956.705494784481,199.07635181856583,3028.1365043666624,-36.42463720359545,34.38811171297147,2.0106373479853437,0.8891302000550034,0.9772761371164727,1.822672210875072,1.0259666511064547,0.634472598718051,0.6041814007830169,0.9968398584913428,0.9638022231669893,-0.3354577708844853,0.9498505503013026,0.4641194485454184,13.8195148554715,0.022028976606574012,6.012248676787995,0.8917642735212309,0.051215219020476994,27.639029710942996,4.564122523022721,9.099687265239202,7.839073506194445,3707.6033914650807,0.05959340016820832,26.188996641304133,5530.950654986739,9.621583797669894,194.88162018805755,120.38114602587801,25280.243381821103,0.72515289873183,0.006561780274823386,0.03647273042148731,6.477177364270083,0.00031226027789296235,3659.853030814562,0.0884675743584428,9.607046657135784,190.21510894478615,3.5024140016021024,710.0119508800716,0.021893485703366602,0.006753958027674743,5.006848363790247,22482.413543613493,0.5374581781702451,0.665182153697785,1.1638062878530528,0.7595666641565046,142.0562080239488,0.0052359870024118686,93.85405405405406,0.07247417301471355,18.53195390647128,164.76447876447875,228812.9474903475,46444685.851737455,1244.1948111346671,0.011134370988834774,294.6586872586873,0.22753566583682414,0.48529013556030154,85.53374901959317,0.005607400798885274,6.850218047893079,0.020814916017037693,226504.8684664808,7.178354449123772,0.0003309847181060981,162.2592093261045,0.018635544396195247,0.08574609463950278
patient_generated_16,45.8246412121151,26049,0.8086849699993743,0.6421550560797761,28.497377269304646,44.37771999067522,53.9351462406472,52.03844732503075,52.630789467763066,55.65069631190611,26065.5,35.88759515929982,0.49760898497109163,8543.581193880174,0.3277735395016468,26049.0,127.0,220.0,805067905.0,2.6295195441439096,56.0,4.095109363620679,336.0,31.98725298520603,171.12814311489885,162.0,15.0,321.0,22.54164520153722,175.8007521295261,0.844131937435813,805067905.0,0.19490126423195497,1621.0630833537746,57.6629277450597,365.8008770603589,24.027841032782398,9.672550050017977,0.7232067093616714,0.8604997801425764,0.45650498646738086,1.2107517923574298,0.5087937533899778,0.7985992442609962,0.7927533103654153,0.9965260553102075,0.9705193825116455,-0.4283912429285953,0.9420572282946151,0.350309632331354,7.444817177212458,0.09422883635502988,4.093713913282887,0.8864499849517878,0.17662985330742503,14.889634354424915,3.4520141552080847,2.598939189844912,7.141943057695858,1069.1475680448386,0.0410437087045506,44.58453052185286,5076.983031978195,2.6988954325295578,57.05873546009444,278.3824714960267,16054.471150524012,5.627894651928613,0.021601926141789737,0.01869388932363821,1.0740734176830102,0.0005474166065256861,2117.531682864885,0.1803274933741341,3.1048038075946,56.87984730501751,9.541304981570091,554.7569717531635,0.19303545664360297,0.02281630338544353,4.870758150971816,3985.328977351635,0.333193036607787,0.4503672073636371,4.2887184919848185,0.5881109030970101,33.73975375308768,0.013997125931610744,39.09756097560975,0.11919988102320048,6.163407198096372,56.798780487804876,373778.9725609756,18943759.173780486,8012.852959946972,0.0364097542721561,85.0548780487805,0.2593136525877454,0.5227023156608199,28.980952690011108,0.01624395142263691,5.650944281266091,0.012591654190180046,367471.8041995092,12.210661024363352,0.0006245428540559713,30.55390404902671,0.010430202026733193,0.05796593376412026
patient_generated_17,886.0443718597836,84145,0.9411431462698009,0.6669574934803479,39.98236841891238,59.947401160866434,67.42403132415029,71.06335201775947,69.3757882838098,73.11634564172364,84071.875,56.41908573923575,0.6640618760861018,13975.780314020842,0.16623609636422218,84145.0,3050.0,6018.0,1727141885912.0,7.483479556707787,1718.0,3.3210526167593586,9913.0,980.8919228764244,4366.335254620001,4244.0,1131.0,8782.0,714.6780815864691,4530.538766962428,0.7495348514646331,1727141885912.0,0.00681832218203257,1460897.963211922,19540.06999337212,253887305.85712722,602540.7105667074,8907.826473230418,362.47258219948924,0.9217549638699941,12.626077990326964,5.102471666851244,198.13361452351683,0.18689843007547083,0.1104037751486391,0.997146611571586,0.9667203514214725,-0.23302547913428195,0.9827215396875058,0.11405882002454455,131.92214308700608,0.00020711910537969224,13.201202097530636,0.9331786728680475,0.001275253051787734,263.8442861740105,8.432272071973754,2317.5747638574794,9.335432319544145,27185.501562778536,0.323079227081568,1.5758405501912942,573.7277200071305,2337.209294591035,19282.01785013964,5.469831837898865,82294.20093885555,0.000580023102716364,0.00010581153253058534,0.5564392351906826,11959.794292033179,6.254149608595722e-05,543.6295306705042,0.006711250980832167,2355.130257734775,19444.71678165756,1.1318034848444882,21418.14539289261,0.00011946430272214483,0.00010594499532490964,7.719354331805755,75565.0465752185,0.9328463257500169,0.9625646205954008,0.0520012745106538,0.9735228442181132,19040.343969337926,0.00010324565067733245,308.1086964809943,0.005873435824488054,2549.173218577549,21298.2571199817,7.344637614853788,98122.94212512867,0.0008294980814675925,0.0001097323721205244,30253.082008463913,0.576710549553241,0.7875712286653619,17371.261523990976,9.035965834020758e-05,8.918788298845541,0.623423851684592,4.771676800890358,0.07385979218960217,0.00030232340336332507,318348.3875268816,0.30390127374616555,14.39693333537193
